trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.3, 'e': 0.44188509453814806}",25,5,-55.620832659272146,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
184,False,"{'a': 0.3, 'e': 0.43991741237454046}",25,11,13.377836327885278,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.3, 'e': 0.4379584921563907}",25,8,7.179031480039291,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
186,False,"{'a': 0.3, 'e': 0.4360082948673934}",20,7,13.917778045778633,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.3, 'e': 0.4340667816649799}",20,1,-7.988405114366643,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
188,False,"{'a': 0.3, 'e': 0.4321339138795448}",25,3,-69.38180627183829,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
189,False,"{'a': 0.3, 'e': 0.4302096530136755}",30,5,-39.14160701634981,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
190,False,"{'a': 0.3, 'e': 0.4282939607413856}",25,6,-31.976405138086342,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
191,False,"{'a': 0.3, 'e': 0.42638679890735154}",20,13,11.792669919683785,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.3, 'e': 0.4244881295261527}",20,0,-35.56714748043293,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
193,False,"{'a': 0.3, 'e': 0.42259791478151476}",20,2,-30.63700138546313,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 1}",1
194,False,"{'a': 0.3, 'e': 0.42071611702555634}",20,6,-18.28831817789004,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
195,False,"{'a': 0.3, 'e': 0.4188426987780396}",30,10,-54.63526527071563,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
196,False,"{'a': 0.3, 'e': 0.4169776227256233}",25,13,-14.197791297456252,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 0}",1
197,False,"{'a': 0.3, 'e': 0.4151208517211198}",30,11,-21.00120934554273,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
198,False,"{'a': 0.3, 'e': 0.41327234878275526}",25,15,-28.32160721263483,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
199,False,"{'a': 0.3, 'e': 0.411432077093433}",20,10,5.403071290654479,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.3, 'e': 0.4096000000000001}",30,12,9.41283982450119,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.3, 'e': 0.40777608101251744}",20,0,-40.25142051813506,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
202,False,"{'a': 0.3, 'e': 0.40596028380353316}",25,12,-43.77336258302766,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
203,False,"{'a': 0.3, 'e': 0.40415257220735856}",25,10,5.015759604015768,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
204,False,"{'a': 0.3, 'e': 0.40235291021934855}",30,15,-16.45229739360507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
205,False,"{'a': 0.3, 'e': 0.40056126199518366}",30,20,5.678759750833995,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.3, 'e': 0.3987775918501567}",20,8,-33.190248698417896,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
207,False,"{'a': 0.3, 'e': 0.3970018642584622}",20,16,6.974176539506077,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.3, 'e': 0.39523404385248806}",30,18,-24.579306009311352,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
209,False,"{'a': 0.3, 'e': 0.39347409542211187}",20,2,-36.05590401950466,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
210,False,"{'a': 0.3, 'e': 0.3917219839139992}",20,0,-60.71063580076245,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
211,False,"{'a': 0.3, 'e': 0.38997767443090575}",20,2,-19.169750588397385,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
212,False,"{'a': 0.3, 'e': 0.3882411322309818}",20,0,-11.784783623306197,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
213,False,"{'a': 0.3, 'e': 0.38651232272708086}",25,0,-34.21930727235063,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
214,False,"{'a': 0.3, 'e': 0.38479121148607026}",30,16,4.07547775297236,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.3, 'e': 0.3830777642281458}",30,14,2.2843871151931046,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
216,False,"{'a': 0.3, 'e': 0.38137194682614844}",30,0,-17.863782753872538,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
217,False,"{'a': 0.3, 'e': 0.37967372530488525}",20,6,-49.67592501772522,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
218,False,"{'a': 0.3, 'e': 0.377983065840452}",25,0,-46.53025141413999,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
219,False,"{'a': 0.3, 'e': 0.37629993475956025}",35,21,13.025151501225196,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.3, 'e': 0.3746242985388658}",20,0,5.230464269523717,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
221,False,"{'a': 0.3, 'e': 0.3729561238043019}",30,0,-53.575953312179834,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
222,False,"{'a': 0.3, 'e': 0.37129537733041373}",20,0,-0.9381881308697138,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
223,False,"{'a': 0.3, 'e': 0.3696420260396973}",25,9,-1.3239406564743796,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
224,False,"{'a': 0.3, 'e': 0.3679960370019401}",20,7,2.6178499058019162,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
225,False,"{'a': 0.3, 'e': 0.3663573774335656}",30,2,-55.587931174351304,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 1}",1
226,False,"{'a': 0.3, 'e': 0.3647260146969801}",30,1,-14.132200491007453,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 0}",1
227,False,"{'a': 0.3, 'e': 0.36310191629992283}",20,4,-52.46192321989588,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
228,False,"{'a': 0.3, 'e': 0.36148504989481844}",20,10,-72.1792729123971,"{0: 6, 1: 1, 2: 0, 3: 2, 4: 1}",1
229,False,"{'a': 0.3, 'e': 0.3598753832781333}",20,3,-16.097835097207657,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
230,False,"{'a': 0.3, 'e': 0.3582728843897334}",20,0,-11.317473326786489,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
231,False,"{'a': 0.3, 'e': 0.3566775213122466}",30,17,9.859760453084412,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.3, 'e': 0.35508926227042625}",25,17,1.3974202788853902,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.3, 'e': 0.35350807563051845}",25,0,-4.947524186221639,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
234,False,"{'a': 0.3, 'e': 0.3519339298996324}",20,15,10.034398306230393,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.3, 'e': 0.3503667937251126}",35,17,-82.60453355943838,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
236,False,"{'a': 0.3, 'e': 0.34880663589391475}",20,0,-15.819086624257356,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
237,False,"{'a': 0.3, 'e': 0.34725342533198394}",25,8,-44.25006125369824,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
238,False,"{'a': 0.3, 'e': 0.3457071311036359}",20,1,28.299747303665665,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.3, 'e': 0.3441677224109404}",20,0,-17.367187454926444,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
240,False,"{'a': 0.3, 'e': 0.3426351685931085}",35,12,2.5700346523199826,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
241,False,"{'a': 0.3, 'e': 0.34110943912588126}",25,11,-44.06329621924671,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
242,False,"{'a': 0.3, 'e': 0.3395905036209222}",30,3,-9.588641649224758,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 0}",1
243,False,"{'a': 0.3, 'e': 0.3380783318252118}",20,0,22.71866655782283,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
244,False,"{'a': 0.3, 'e': 0.33657289362044507}",25,10,-2.1168924163042675,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
245,False,"{'a': 0.3, 'e': 0.33507415902243165}",20,3,15.539374971579658,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.3, 'e': 0.3335820981804986}",20,8,-49.78983442664762,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
247,False,"{'a': 0.3, 'e': 0.3320966813768958}",20,1,-2.11897340472801,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.3, 'e': 0.3306178790262042}",30,6,-21.89512788131847,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 1}",1
249,False,"{'a': 0.3, 'e': 0.3291456616747464}",25,12,15.738997622204181,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.3, 'e': 0.3276800000000001}",25,0,-6.740086303790039,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
251,False,"{'a': 0.3, 'e': 0.326220864810014}",30,8,-42.675137563376936,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
252,False,"{'a': 0.3, 'e': 0.32476822704282654}",20,14,-3.6697928324182936,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.3, 'e': 0.3233220577658869}",25,20,10.762258027056438,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.3, 'e': 0.32188232817547885}",35,16,-65.05017866480964,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
255,False,"{'a': 0.3, 'e': 0.32044900959614686}",20,1,-4.632602362204169,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
256,False,"{'a': 0.3, 'e': 0.3190220734801254}",30,18,20.345351685637148,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.3, 'e': 0.3176014914067698}",25,0,-75.9916665420002,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
258,False,"{'a': 0.3, 'e': 0.3161872350819905}",30,16,2.2994010904726143,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
259,False,"{'a': 0.3, 'e': 0.31477927633768954}",25,11,-10.817045672487813,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
260,False,"{'a': 0.3, 'e': 0.3133775871311994}",25,14,-55.34202540006772,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
261,False,"{'a': 0.3, 'e': 0.31198213954472465}",25,7,-29.40070629741009,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
262,False,"{'a': 0.3, 'e': 0.31059290578478543}",20,7,12.159964586964223,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.3, 'e': 0.3092098581816647}",25,0,21.517046933833242,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
264,False,"{'a': 0.3, 'e': 0.3078329691888562}",20,4,-59.25035393742422,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
265,False,"{'a': 0.3, 'e': 0.30646221138251667}",25,18,11.265841098760795,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.3, 'e': 0.30509755746091877}",20,13,-28.748064374907646,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
267,False,"{'a': 0.3, 'e': 0.3037389802439082}",20,16,7.004131264898637,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.3, 'e': 0.30238645267236164}",25,0,10.335146115072181,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
269,False,"{'a': 0.3, 'e': 0.3010399478076482}",30,19,6.793956604313202,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.3, 'e': 0.2996994388310927}",30,4,-13.79790152199192,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
271,False,"{'a': 0.3, 'e': 0.29836489904344154}",20,12,-9.672607876899468,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
272,False,"{'a': 0.3, 'e': 0.297036301864331}",30,0,-106.53427581882391,"{0: 24, 1: 0, 2: 2, 3: 2, 4: 2}",0
273,False,"{'a': 0.3, 'e': 0.29571362083175784}",25,17,16.185523667861023,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.3, 'e': 0.2943968296015521}",20,0,-95.79132589935267,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
275,False,"{'a': 0.3, 'e': 0.2930859019468525}",25,0,-23.341482748466785,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
276,False,"{'a': 0.3, 'e': 0.29178081175758414}",30,1,-56.67905594684846,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 1}",1
277,False,"{'a': 0.3, 'e': 0.2904815330399383}",20,9,-21.562510313603482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
278,False,"{'a': 0.3, 'e': 0.28918803991585473}",20,14,0.6481883942638591,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.3, 'e': 0.2879003066225066}",20,15,-1.097919339243016,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.3, 'e': 0.28661830751178674}",25,9,-41.743691101504766,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
281,False,"{'a': 0.3, 'e': 0.28534201704979734}",20,15,-1.9098922243350578,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.3, 'e': 0.28407140981634105}",20,11,-17.116122439189446,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
283,False,"{'a': 0.3, 'e': 0.28280646050441477}",25,18,-0.7770333757372976,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.3, 'e': 0.2815471439197059}",30,0,-12.691308707333222,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
285,False,"{'a': 0.3, 'e': 0.2802934349800901}",30,13,4.506731281552311,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.3, 'e': 0.27904530871513183}",25,20,12.066030882222094,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.3, 'e': 0.2778027402655872}",20,0,-33.76379927364757,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
288,False,"{'a': 0.3, 'e': 0.2765657048829087}",25,9,-4.4677896660842755,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
289,False,"{'a': 0.3, 'e': 0.27533417792875237}",25,11,25.89548797591498,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.3, 'e': 0.2741081348744868}",25,0,6.182153384621832,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
291,False,"{'a': 0.3, 'e': 0.272887551300705}",30,4,-37.741955149843946,"{0: 18, 1: 3, 2: 5, 3: 0, 4: 0}",1
292,False,"{'a': 0.3, 'e': 0.2716724028967378}",20,15,9.859422036778255,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.3, 'e': 0.27046266546016945}",25,0,-11.141233500102643,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
294,False,"{'a': 0.3, 'e': 0.2692583148963561}",30,19,14.043048816072924,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.3, 'e': 0.26805932721794534}",20,15,8.150484028795882,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.3, 'e': 0.2668656785443989}",20,8,19.837198610142742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.3, 'e': 0.26567734510151664}",20,13,9.511959880109119,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.3, 'e': 0.2644943032209634}",20,0,7.218982840226779,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.3, 'e': 0.2633165293397971}",20,12,4.970801864216513,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.3, 'e': 0.2621440000000001}",20,13,11.19519555564069,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.3, 'e': 0.2609766918480112}",25,0,0.7638651342807421,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
302,False,"{'a': 0.3, 'e': 0.25981458163426124}",25,16,8.6860493704282,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.3, 'e': 0.25865764621270954}",30,0,14.295817224749499,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
304,False,"{'a': 0.3, 'e': 0.2575058625403831}",25,3,7.687289893196795,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
305,False,"{'a': 0.3, 'e': 0.2563592076769175}",20,0,-0.13490607538720667,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
306,False,"{'a': 0.3, 'e': 0.25521765878410035}",20,0,27.596534488983256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
307,False,"{'a': 0.3, 'e': 0.25408119312541577}",25,0,-23.874731586419543,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
308,False,"{'a': 0.3, 'e': 0.2529497880655924}",30,21,0.8605952023714496,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.3, 'e': 0.25182342107015165}",25,0,32.05967113911548,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.3, 'e': 0.2507020697049595}",25,8,18.043108221617445,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.3, 'e': 0.24958571163577972}",25,11,24.739826244519744,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.3, 'e': 0.24847432462782837}",25,0,5.721128557382912,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
313,False,"{'a': 0.3, 'e': 0.2473678865453318}",25,10,26.878160042943176,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.3, 'e': 0.246266375351085}",30,8,30.98571103221198,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.3, 'e': 0.24516976910601335}",25,11,-21.008973586104258,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
316,False,"{'a': 0.3, 'e': 0.24407804596873503}",20,5,1.9785811869823466,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
317,False,"{'a': 0.3, 'e': 0.24299118419512658}",20,10,13.295361014719015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.3, 'e': 0.24190916213788932}",30,14,4.764772828672639,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
319,False,"{'a': 0.3, 'e': 0.24083195824611858}",25,14,-8.13792451668952,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
320,False,"{'a': 0.3, 'e': 0.23975955106487415}",20,14,-8.43902357252366,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.3, 'e': 0.23869191923475325}",20,1,10.28462007223878,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
322,False,"{'a': 0.3, 'e': 0.23762904149146483}",20,0,8.767625329471118,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
323,False,"{'a': 0.3, 'e': 0.23657089666540632}",20,13,10.504374994626481,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.3, 'e': 0.23551746368124168}",30,13,19.71764119228274,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.3, 'e': 0.23446872155748202}",20,11,15.699626508439572,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.3, 'e': 0.2334246494060673}",20,13,-6.093584502419768,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.3, 'e': 0.23238522643195064}",20,5,14.67576456921517,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.3, 'e': 0.23135043193268381}",20,7,17.061357335950927,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.3, 'e': 0.23032024529800532}",30,15,10.970244478739966,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.3, 'e': 0.2292946460094294}",20,5,16.78936869119635,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.3, 'e': 0.22827361363983786}",20,7,20.157054091633796,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.3, 'e': 0.22725712785307278}",20,10,10.157440188470051,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.3, 'e': 0.22624516840353184}",35,21,28.63855435206731,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.3, 'e': 0.22523771513576477}",20,10,18.294870642418974,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.3, 'e': 0.22423474798407206}",20,2,8.628882688696212,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.3, 'e': 0.22323624697210548}",25,6,20.10269595136681,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.3, 'e': 0.22224219221246977}",20,14,10.910166392791108,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.3, 'e': 0.221252563906327}",25,7,16.731589364254692,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.3, 'e': 0.22026734234300188}",25,17,7.555941156582322,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.3, 'e': 0.21928650789958948}",25,14,-12.217443434098477,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
341,False,"{'a': 0.3, 'e': 0.21831004104056403}",25,13,18.59242192318899,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.3, 'e': 0.21733792231739024}",20,12,13.125490995414816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.3, 'e': 0.21637013236813557}",20,0,-25.52441322884103,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
344,False,"{'a': 0.3, 'e': 0.21540665191708488}",20,13,3.3610059419172815,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.3, 'e': 0.21444746177435628}",25,0,12.637234855510956,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
346,False,"{'a': 0.3, 'e': 0.21349254283551913}",25,6,8.678247774833004,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
347,False,"{'a': 0.3, 'e': 0.21254187608121333}",25,6,3.012564797090501,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
348,False,"{'a': 0.3, 'e': 0.21159544257677074}",20,15,8.128979814826536,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.3, 'e': 0.2106532234718377}",20,13,7.1898920132999855,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.3, 'e': 0.20971520000000007}",25,9,30.183408666355568,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.3, 'e': 0.20878135347840895}",35,3,39.65703454862565,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.3, 'e': 0.207851665307409}",30,4,-6.575748651920577,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
353,False,"{'a': 0.3, 'e': 0.20692611697016763}",20,8,24.69051769704246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.3, 'e': 0.20600469003230648}",25,16,15.890024508293404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.3, 'e': 0.20508736614153403}",30,23,2.186890502600467,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
356,False,"{'a': 0.3, 'e': 0.20417412702728027}",30,16,-18.400867273040692,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
357,False,"{'a': 0.3, 'e': 0.20326495450033263}",20,16,6.004702672821807,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.3, 'e': 0.2023598304524739}",25,14,14.985969563062923,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.3, 'e': 0.20145873685612134}",20,10,14.585787897696049,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.3, 'e': 0.20056165576396764}",25,17,16.332188554995938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.3, 'e': 0.19966856930862378}",30,20,18.10706760436651,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.3, 'e': 0.1987794597022627}",30,9,-15.990753835282673,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 0}",1
363,False,"{'a': 0.3, 'e': 0.19789430923626544}",20,6,22.777057041352833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.3, 'e': 0.19701310028086802}",20,14,6.398142570465322,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.3, 'e': 0.1961358152848107}",20,13,-44.7053509156232,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
366,False,"{'a': 0.3, 'e': 0.19526243677498803}",25,0,18.190930907620352,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
